station_id,longitude,latitude,charge_count,TAZID,area,perimeter
2001,114.071013,22.61815,28,746,2192296.906,7932.7135
2004,114.071955,22.620756,12,746,2192296.906,7932.7135
2015,114.076978,22.621193,38,746,2192296.906,7932.7135
1988,114.068445,22.536868,6,216,1869575.601,7478.0719
1992,114.068966,22.543127,12,216,1869575.601,7478.0719
2012,114.074715,22.543693,6,216,1869575.601,7478.0719
1995,114.069183,22.565126,40,215,1711875.143,6129.3717
2016,114.076987,22.567154,12,215,1711875.143,6129.3717
1997,114.069987,22.716711,12,728,2906448.276,9193.1807
2028,114.082138,22.708382,16,728,2906448.276,9193.1807
2029,114.082138,22.708382,16,728,2906448.276,9193.1807
2030,114.082138,22.708382,28,728,2906448.276,9193.1807
2031,114.082138,22.708382,28,728,2906448.276,9193.1807
2043,114.086975,22.697647,10,728,2906448.276,9193.1807
2002,114.071079,22.612841,17,716,3953361.236,10287.7371
2006,114.073839,22.616327,12,716,3953361.236,10287.7371
2007,114.073839,22.616327,12,716,3953361.236,10287.7371
2008,114.073996,22.614615,36,716,3953361.236,10287.7371
2009,114.07417,22.617325,58,716,3953361.236,10287.7371
2023,114.080907,22.623125,6,716,3953361.236,10287.7371
2024,114.080907,22.623125,6,716,3953361.236,10287.7371
2034,114.083356,22.624866,6,716,3953361.236,10287.7371
2014,114.07694,22.630981,6,1026,1981578.967,5713.9732
2020,114.078839,22.634511,6,1026,1981578.967,5713.9732
2021,114.079601,22.633593,5,1026,1981578.967,5713.9732
2025,114.080989,22.633042,6,1026,1981578.967,5713.9732
2041,114.08633,22.629165,54,1026,1981578.967,5713.9732
2018,114.077196,22.65641,12,737,3617574.403,8627.699
2022,114.079977,22.644616,18,737,3617574.403,8627.699
2033,114.082759,22.654276,6,737,3617574.403,8627.699
2019,114.078254,22.536822,3,214,1268024.981,4595.687
2026,114.081082,22.535963,6,214,1268024.981,4595.687
2035,114.083568,22.539208,3,213,1726685.513,6408.4087
2037,114.085021,22.530012,4,213,1726685.513,6408.4087
2039,114.085976,22.532607,24,213,1726685.513,6408.4087
2040,114.086178,22.532804,4,213,1726685.513,6408.4087
2044,114.087581,22.535984,6,213,1726685.513,6408.4087
2045,114.088638,22.54017,6,213,1726685.513,6408.4087
2052,114.091014,22.53638,3,213,1726685.513,6408.4087
2053,114.092513,22.533704,3,213,1726685.513,6408.4087
2062,114.095517,22.53903,4,213,1726685.513,6408.4087
2063,114.096934,22.540144,5,213,1726685.513,6408.4087
2064,114.096978,22.538175,12,213,1726685.513,6408.4087
2049,114.089945,22.638053,12,783,5209052.488,16379.337
2050,114.089966,22.635825,12,783,5209052.488,16379.337
2055,114.093001,22.551326,6,212,797566.5106,3572.0987
2057,114.094768,22.544345,12,212,797566.5106,3572.0987
2061,114.095443,22.547058,3,212,797566.5106,3572.0987
2065,114.097493,22.551725,6,212,797566.5106,3572.0987
2059,114.095187,22.704937,26,775,6156034.79,14881.8362
2060,114.095187,22.704937,26,775,6156034.79,14881.8362
2066,114.097808,22.563943,6,208,1153273.954,4421.1025
2067,114.097899,22.564484,7,208,1153273.954,4421.1025
2068,114.098984,22.552116,3,1121,730623.6121,3785.6008
2079,114.103192,22.558398,6,1121,730623.6121,3785.6008
2096,114.105736,22.554161,8,1121,730623.6121,3785.6008
2106,114.107042,22.555516,14,1121,730623.6121,3785.6008
2110,114.107819,22.555318,6,1121,730623.6121,3785.6008
2069,114.099783,22.539617,12,102,714419.3333,3501.2154
2076,114.102366,22.536434,3,102,714419.3333,3501.2154
2084,114.103966,22.538029,12,102,714419.3333,3501.2154
2095,114.105663,22.539278,3,102,714419.3333,3501.2154
2070,114.100803,22.563115,15,1126,567423.9043,3394.5563
2073,114.101861,22.564367,9,1126,567423.9043,3394.5563
2078,114.103032,22.562183,10,1126,567423.9043,3394.5563
2080,114.103245,22.562474,24,1126,567423.9043,3394.5563
2071,114.101209,22.625045,102,965,2314407.81,7063.4493
2081,114.103439,22.613261,27,965,2314407.81,7063.4493
2072,114.101647,22.567775,4,1125,708546.5198,3372.5082
2101,114.10666,22.569612,6,1125,708546.5198,3372.5082
2075,114.102079,22.602804,12,967,2112146.912,6677.5519
2105,114.107023,22.595678,12,967,2112146.912,6677.5519
2082,114.103548,22.624386,24,966,1425854.119,5816.7721
2085,114.103998,22.624303,80,966,1425854.119,5816.7721
2086,114.104294,22.611468,18,966,1425854.119,5816.7721
2087,114.104702,22.611474,12,966,1425854.119,5816.7721
2104,114.106996,22.616438,18,966,1425854.119,5816.7721
2128,114.110524,22.618137,45,966,1425854.119,5816.7721
2129,114.110524,22.618137,66,966,1425854.119,5816.7721
2136,114.112,22.61371,6,966,1425854.119,5816.7721
2083,114.103848,22.626514,70,795,4395377.728,8621.4278
2088,114.104779,22.624926,12,795,4395377.728,8621.4278
2113,114.108052,22.62382,8,795,4395377.728,8621.4278
2114,114.108052,22.62382,8,795,4395377.728,8621.4278
2134,114.111376,22.628281,12,795,4395377.728,8621.4278
2102,114.106792,22.533902,18,1120,1105138.015,4993.4636
2103,114.106953,22.533986,36,1120,1105138.015,4993.4636
2107,114.10737,22.53956,6,1120,1105138.015,4993.4636
2109,114.107729,22.535133,5,1120,1105138.015,4993.4636
2112,114.107969,22.540577,2,1120,1105138.015,4993.4636
2115,114.108075,22.542674,6,1120,1105138.015,4993.4636
2116,114.108547,22.540539,6,1120,1105138.015,4993.4636
2117,114.108731,22.5338,18,1120,1105138.015,4993.4636
2118,114.109352,22.540594,16,1120,1105138.015,4993.4636
2119,114.109352,22.540594,16,1120,1105138.015,4993.4636
2120,114.109366,22.53626,10,1120,1105138.015,4993.4636
2125,114.110013,22.541075,1,1120,1105138.015,4993.4636
2137,114.112139,22.53963,12,1120,1105138.015,4993.4636
2143,114.112734,22.534084,8,1120,1105138.015,4993.4636
2108,114.107556,22.594503,6,1163,1075939.2,5286.6765
2135,114.111378,22.605216,12,1163,1075939.2,5286.6765
2111,114.107833,22.559771,6,1124,1080545.24,5099.8293
2121,114.109376,22.559902,6,1124,1080545.24,5099.8293
2124,114.110003,22.572651,6,1124,1080545.24,5099.8293
2133,114.111247,22.566896,6,1124,1080545.24,5099.8293
2138,114.112399,22.574182,37,1124,1080545.24,5099.8293
2139,114.112399,22.574182,37,1124,1080545.24,5099.8293
2123,114.109765,22.58963,4,1138,909151.7323,6155.1249
2132,114.111163,22.591227,6,1138,909151.7323,6155.1249
2214,114.124021,22.587754,6,1138,909151.7323,6155.1249
2126,114.110176,22.594104,3,1164,1885864.82,6316.2655
2130,114.110969,22.593903,10,1164,1885864.82,6316.2655
2142,114.112605,22.595404,12,1164,1885864.82,6316.2655
2147,114.114015,22.595637,10,1164,1885864.82,6316.2655
2184,114.121059,22.597764,4,1164,1885864.82,6316.2655
2196,114.121773,22.59678,6,1164,1885864.82,6316.2655
2207,114.123217,22.595835,3,1164,1885864.82,6316.2655
2210,114.123481,22.59271,1,1164,1885864.82,6316.2655
2213,114.123872,22.594177,6,1164,1885864.82,6316.2655
2219,114.124449,22.596638,2,1164,1885864.82,6316.2655
2224,114.124796,22.594572,4,1164,1885864.82,6316.2655
2245,114.126909,22.598395,8,1164,1885864.82,6316.2655
2259,114.127726,22.597976,12,1164,1885864.82,6316.2655
2263,114.127957,22.598743,8,1164,1885864.82,6316.2655
2269,114.128861,22.598809,15,1164,1885864.82,6316.2655
2127,114.11051,22.55545,12,104,1171733.51,4683.8446
2131,114.110972,22.548991,5,104,1171733.51,4683.8446
2159,114.11624,22.558061,2,104,1171733.51,4683.8446
2140,114.112401,22.543339,6,1119,1055931.031,5240.9256
2145,114.113831,22.53834,6,1119,1055931.031,5240.9256
2148,114.114493,22.543569,32,1119,1055931.031,5240.9256
2149,114.114493,22.543569,32,1119,1055931.031,5240.9256
2152,114.115226,22.534342,8,1119,1055931.031,5240.9256
2153,114.115226,22.534342,8,1119,1055931.031,5240.9256
2154,114.115531,22.536688,6,1119,1055931.031,5240.9256
2155,114.115531,22.536688,6,1119,1055931.031,5240.9256
2167,114.117989,22.535828,10,1119,1055931.031,5240.9256
2170,114.119255,22.537699,20,1119,1055931.031,5240.9256
2173,114.119416,22.541244,12,1119,1055931.031,5240.9256
2174,114.119416,22.541244,20,1119,1055931.031,5240.9256
2192,114.12136,22.533659,6,1119,1055931.031,5240.9256
2202,114.122505,22.536754,7,1119,1055931.031,5240.9256
2226,114.124912,22.537577,6,1119,1055931.031,5240.9256
2141,114.11246,22.651252,6,802,3837343.785,8473.1771
2144,114.113351,22.649804,6,802,3837343.785,8473.1771
2151,114.114883,22.650269,34,802,3837343.785,8473.1771
2157,114.115894,22.656069,12,802,3837343.785,8473.1771
2146,114.113921,22.574039,11,115,725085.3164,4897.8817
2160,114.116405,22.574419,12,115,725085.3164,4897.8817
2150,114.114584,22.611487,4,799,1586836.276,6331.4115
2156,114.115588,22.6072,6,799,1586836.276,6331.4115
2158,114.116112,22.607966,9,799,1586836.276,6331.4115
2163,114.117133,22.606366,34,799,1586836.276,6331.4115
2166,114.117329,22.613633,24,799,1586836.276,6331.4115
2190,114.121234,22.610245,14,799,1586836.276,6331.4115
2225,114.124909,22.611117,6,799,1586836.276,6331.4115
2161,114.11661,22.579,43,1137,1666308.726,5460.0825
2162,114.11661,22.579,43,1137,1666308.726,5460.0825
2169,114.119249,22.585026,12,1137,1666308.726,5460.0825
2175,114.119618,22.581101,20,1137,1666308.726,5460.0825
2186,114.121201,22.577544,87,1137,1666308.726,5460.0825
2187,114.121201,22.577544,87,1137,1666308.726,5460.0825
2191,114.121266,22.582333,2,1137,1666308.726,5460.0825
2197,114.121943,22.585337,4,1137,1666308.726,5460.0825
2198,114.121985,22.586413,12,1137,1666308.726,5460.0825
2204,114.122822,22.583215,5,1137,1666308.726,5460.0825
2227,114.124983,22.587633,10,1137,1666308.726,5460.0825
2235,114.125373,22.5775,6,1137,1666308.726,5460.0825
2237,114.126081,22.577473,6,1137,1666308.726,5460.0825
2240,114.126329,22.578417,6,1137,1666308.726,5460.0825
2262,114.127926,22.577798,4,1137,1666308.726,5460.0825
2164,114.117167,22.648621,12,805,3998873.92,9830.5667
2193,114.121466,22.652676,28,805,3998873.92,9830.5667
2165,114.117286,22.54421,1,106,578717.374,3486.9251
2172,114.119388,22.542734,16,106,578717.374,3486.9251
2176,114.120011,22.543209,1,106,578717.374,3486.9251
2194,114.121593,22.544974,3,106,578717.374,3486.9251
2201,114.122269,22.541043,12,106,578717.374,3486.9251
2205,114.122837,22.542639,60,106,578717.374,3486.9251
2211,114.12361,22.54147,4,106,578717.374,3486.9251
2220,114.124469,22.541225,12,106,578717.374,3486.9251
2234,114.125288,22.538149,5,106,578717.374,3486.9251
2168,114.11911,22.693393,56,809,2206183.516,6278.6549
2183,114.120736,22.684912,6,809,2206183.516,6278.6549
2218,114.124433,22.696008,6,809,2206183.516,6278.6549
2171,114.119307,22.548148,6,105,772556.6757,3472.0644
2177,114.120024,22.555031,4,105,772556.6757,3472.0644
2179,114.120191,22.555374,4,105,772556.6757,3472.0644
2182,114.120443,22.547744,6,105,772556.6757,3472.0644
2185,114.121143,22.550343,4,105,772556.6757,3472.0644
2200,114.122204,22.549756,6,105,772556.6757,3472.0644
2203,114.122582,22.549527,20,105,772556.6757,3472.0644
2206,114.123166,22.551099,6,105,772556.6757,3472.0644
2212,114.123727,22.551652,18,105,772556.6757,3472.0644
2221,114.124529,22.551752,6,105,772556.6757,3472.0644
2231,114.125015,22.550237,6,105,772556.6757,3472.0644
2232,114.125083,22.55104,7,105,772556.6757,3472.0644
2178,114.120186,22.55928,9,111,1762254.322,6156.0443
2241,114.126468,22.565746,6,111,1762254.322,6156.0443
2243,114.126728,22.562855,6,111,1762254.322,6156.0443
2251,114.127089,22.56704,6,111,1762254.322,6156.0443
2255,114.127307,22.5652,9,111,1762254.322,6156.0443
2260,114.127763,22.567324,11,111,1762254.322,6156.0443
2264,114.12807,22.570852,10,111,1762254.322,6156.0443
2265,114.12822,22.570986,12,111,1762254.322,6156.0443
2271,114.129048,22.56207,6,111,1762254.322,6156.0443
2272,114.129235,22.559604,6,111,1762254.322,6156.0443
2290,114.132647,22.566642,4,111,1762254.322,6156.0443
2180,114.120259,22.681643,12,781,2772840.386,8109.9944
2181,114.120259,22.681643,12,781,2772840.386,8109.9944
2188,114.121224,22.681845,11,781,2772840.386,8109.9944
2189,114.121224,22.681845,11,781,2772840.386,8109.9944
2216,114.124312,22.669333,12,781,2772840.386,8109.9944
2195,114.12177,22.607928,6,1166,2372233.585,6724.5788
2199,114.12211,22.60597,6,1166,2372233.585,6724.5788
2222,114.124673,22.609673,5,1166,2372233.585,6724.5788
2238,114.126209,22.602562,12,1166,2372233.585,6724.5788
2247,114.126986,22.610517,2,1166,2372233.585,6724.5788
2248,114.126988,22.602994,5,1166,2372233.585,6724.5788
2275,114.129753,22.610624,6,1166,2372233.585,6724.5788
2277,114.130016,22.602071,22,1166,2372233.585,6724.5788
2285,114.13163,22.607267,40,1166,2372233.585,6724.5788
2286,114.13163,22.607267,40,1166,2372233.585,6724.5788
2296,114.135152,22.606852,11,1166,2372233.585,6724.5788
2300,114.135737,22.606588,6,1166,2372233.585,6724.5788
2208,114.123278,22.567738,3,1130,549296.809,3038.1568
2209,114.123417,22.568873,5,1130,549296.809,3038.1568
2217,114.124387,22.566256,6,1130,549296.809,3038.1568
2215,114.124197,22.575963,6,1134,966811.3611,4643.0377
2230,114.125009,22.576101,6,1134,966811.3611,4643.0377
2246,114.126979,22.576912,6,1134,966811.3611,4643.0377
2249,114.126998,22.573115,12,1134,966811.3611,4643.0377
2267,114.128481,22.571743,10,1134,966811.3611,4643.0377
2270,114.129022,22.572176,6,1134,966811.3611,4643.0377
2274,114.129702,22.573866,6,1134,966811.3611,4643.0377
2293,114.134147,22.574122,6,1134,966811.3611,4643.0377
2228,114.124993,22.641906,40,804,2317791.153,6274.082
2229,114.124993,22.641906,40,804,2317791.153,6274.082
2301,114.13591,22.646368,7,804,2317791.153,6274.082
2233,114.125263,22.591877,2,1167,6133970.501,18053.4776
2239,114.126261,22.592606,4,1167,6133970.501,18053.4776
2244,114.126831,22.590117,10,1167,6133970.501,18053.4776
2261,114.127911,22.593046,3,1167,6133970.501,18053.4776
2283,114.130863,22.593816,13,1167,6133970.501,18053.4776
2287,114.131835,22.594494,24,1167,6133970.501,18053.4776
2289,114.132008,22.591237,24,1167,6133970.501,18053.4776
2342,114.143938,22.605798,12,1167,6133970.501,18053.4776
2345,114.146513,22.603742,9,1167,6133970.501,18053.4776
2346,114.146835,22.607674,6,1167,6133970.501,18053.4776
2349,114.149414,22.602618,6,1167,6133970.501,18053.4776
2358,114.152602,22.603256,3,1167,6133970.501,18053.4776
2360,114.156189,22.607534,32,1167,6133970.501,18053.4776
2363,114.156743,22.607446,24,1167,6133970.501,18053.4776
2364,114.156786,22.606186,24,1167,6133970.501,18053.4776
2365,114.158081,22.605939,24,1167,6133970.501,18053.4776
2366,114.158081,22.605939,24,1167,6133970.501,18053.4776
2367,114.158199,22.608236,70,1167,6133970.501,18053.4776
2368,114.158691,22.607401,16,1167,6133970.501,18053.4776
2369,114.15891,22.606902,36,1167,6133970.501,18053.4776
2370,114.162049,22.612674,40,1167,6133970.501,18053.4776
2371,114.162049,22.612674,40,1167,6133970.501,18053.4776
2236,114.125901,22.614035,12,969,3170710.887,7130.9504
2254,114.127152,22.612619,6,969,3170710.887,7130.9504
2257,114.127579,22.625121,14,969,3170710.887,7130.9504
2268,114.128721,22.623946,12,969,3170710.887,7130.9504
2281,114.130425,22.624973,6,969,3170710.887,7130.9504
2242,114.126695,22.540041,12,107,888716.949,4445.4393
2250,114.127054,22.543792,2,107,888716.949,4445.4393
2258,114.127665,22.53786,9,107,888716.949,4445.4393
2266,114.128365,22.547337,6,107,888716.949,4445.4393
2276,114.129981,22.540382,12,107,888716.949,4445.4393
2282,114.130531,22.548873,6,107,888716.949,4445.4393
2288,114.131896,22.541298,12,107,888716.949,4445.4393
2291,114.13345,22.546389,7,107,888716.949,4445.4393
2292,114.13345,22.546389,7,107,888716.949,4445.4393
2299,114.135713,22.54308,8,107,888716.949,4445.4393
2309,114.13733,22.542171,4,107,888716.949,4445.4393
2311,114.137379,22.541007,10,107,888716.949,4445.4393
2252,114.127111,22.550273,6,108,1268992.177,4624.9846
2253,114.127148,22.553301,6,108,1268992.177,4624.9846
2256,114.1275,22.549992,6,108,1268992.177,4624.9846
2278,114.130084,22.55229,9,108,1268992.177,4624.9846
2279,114.130265,22.551492,6,108,1268992.177,4624.9846
2284,114.131059,22.551252,6,108,1268992.177,4624.9846
2280,114.130297,22.586247,4,1135,1562618.351,8434.3338
2294,114.134172,22.582067,12,1135,1562618.351,8434.3338
2305,114.136688,22.578378,6,1135,1562618.351,8434.3338
2306,114.137044,22.583252,12,1135,1562618.351,8434.3338
2312,114.138043,22.584809,6,1135,1562618.351,8434.3338
2316,114.138995,22.580591,8,1135,1562618.351,8434.3338
2295,114.134341,22.700154,10,777,5007215.483,18370.0512
2313,114.138337,22.700087,5,777,5007215.483,18370.0512
2320,114.140841,22.695284,12,777,5007215.483,18370.0512
2325,114.141554,22.712034,60,777,5007215.483,18370.0512
2326,114.141554,22.712034,60,777,5007215.483,18370.0512
2331,114.142112,22.712706,20,777,5007215.483,18370.0512
2332,114.142112,22.712706,20,777,5007215.483,18370.0512
2339,114.143019,22.696234,28,777,5007215.483,18370.0512
2344,114.145044,22.695784,6,777,5007215.483,18370.0512
2302,114.135914,22.546632,11,110,2139446.673,7196.6595
2303,114.135914,22.546632,11,110,2139446.673,7196.6595
2330,114.14202,22.55538,6,110,2139446.673,7196.6595
2334,114.142569,22.547743,23,110,2139446.673,7196.6595
2335,114.142704,22.547473,26,110,2139446.673,7196.6595
2336,114.14276,22.54804,14,110,2139446.673,7196.6595
2337,114.14276,22.54804,50,110,2139446.673,7196.6595
2341,114.143799,22.546129,6,110,2139446.673,7196.6595
2347,114.148179,22.550506,4,110,2139446.673,7196.6595
2348,114.1484,22.541942,6,110,2139446.673,7196.6595
2350,114.149644,22.548124,8,110,2139446.673,7196.6595
2355,114.150944,22.548142,2,110,2139446.673,7196.6595
2356,114.152076,22.553756,6,110,2139446.673,7196.6595
2357,114.152113,22.548052,2,110,2139446.673,7196.6595
2359,114.15406,22.542538,4,110,2139446.673,7196.6595
2304,114.136194,22.625702,18,972,3721386.909,9036.2847
2307,114.137048,22.62608,10,972,3721386.909,9036.2847
2308,114.137096,22.626471,10,972,3721386.909,9036.2847
2321,114.140877,22.625511,25,972,3721386.909,9036.2847
2324,114.141152,22.623967,12,972,3721386.909,9036.2847
2310,114.137335,22.562451,6,109,3157104.734,8051.7688
2318,114.139728,22.563993,5,109,3157104.734,8051.7688
2327,114.141662,22.561583,6,109,3157104.734,8051.7688
2329,114.142001,22.562021,10,109,3157104.734,8051.7688
2338,114.142799,22.561254,12,109,3157104.734,8051.7688
2314,114.138345,22.612226,36,974,3645556.363,8076.6812
2315,114.138345,22.612226,36,974,3645556.363,8076.6812
2317,114.139536,22.617098,18,974,3645556.363,8076.6812
2319,114.14036,22.618235,6,974,3645556.363,8076.6812
2322,114.140972,22.614081,6,974,3645556.363,8076.6812
2328,114.141997,22.621988,12,974,3645556.363,8076.6812
2343,114.14498,22.617917,6,974,3645556.363,8076.6812
2351,114.149896,22.61672,7,974,3645556.363,8076.6812
2352,114.149952,22.618932,24,974,3645556.363,8076.6812
2353,114.149992,22.617273,34,974,3645556.363,8076.6812
2354,114.150084,22.619093,10,974,3645556.363,8076.6812
2323,114.141123,22.581157,6,123,3689377.051,9522.7455
2333,114.142375,22.581459,12,123,3689377.051,9522.7455
2340,114.143096,22.580585,10,123,3689377.051,9522.7455
2361,114.156293,22.619325,12,773,5552511.973,12825.0707
2362,114.156346,22.619699,28,773,5552511.973,12825.0707
2373,114.169644,22.643016,11,983,1888643.732,5705.0197
2381,114.178635,22.643895,6,983,1888643.732,5705.0197
2374,114.170915,22.557759,12,1143,427848.5235,4085.8918
2376,114.173979,22.558608,12,1143,427848.5235,4085.8918
2377,114.175273,22.560629,2,1143,427848.5235,4085.8918
2375,114.173782,22.566438,12,1144,1848766.702,6422.5536
2378,114.17798,22.562698,4,1144,1848766.702,6422.5536
2380,114.17848,22.563596,5,1144,1848766.702,6422.5536
2382,114.178767,22.563354,5,1144,1848766.702,6422.5536
2384,114.180614,22.559994,12,1144,1848766.702,6422.5536
2385,114.181964,22.565137,18,1144,1848766.702,6422.5536
2386,114.182055,22.563805,12,1144,1848766.702,6422.5536
2379,114.178269,22.646553,18,975,1463496.274,5985.9811
2383,114.180101,22.644377,4,984,778495.0036,3545.5354
2393,114.185968,22.647552,12,984,778495.0036,3545.5354
2387,114.182327,22.566156,108,124,26919024.71,25128.1089
2392,114.18554,22.55585,12,124,26919024.71,25128.1089
2394,114.187484,22.555249,6,124,26919024.71,25128.1089
2396,114.188089,22.555199,6,124,26919024.71,25128.1089
2400,114.189319,22.556623,26,124,26919024.71,25128.1089
2402,114.192009,22.592859,6,124,26919024.71,25128.1089
2388,114.185368,22.636284,57,986,769679.6783,3634.2369
2389,114.185368,22.636284,54,986,769679.6783,3634.2369
2390,114.185368,22.636284,57,986,769679.6783,3634.2369
2391,114.185368,22.636284,54,986,769679.6783,3634.2369
2395,114.187974,22.637125,14,986,769679.6783,3634.2369
2397,114.188201,22.625585,16,979,2649581.015,8304.9
2398,114.188232,22.651583,29,977,1550479.033,6397.0175
2399,114.188975,22.648847,30,988,1456138.029,5301.7519
2401,114.190586,22.64817,18,988,1456138.029,5301.7519
2403,114.192063,22.645317,3,988,1456138.029,5301.7519
2405,114.196529,22.646869,4,988,1456138.029,5301.7519
2404,114.196447,22.64452,4,981,975840.3762,4901.057
2409,114.20466,22.647403,42,981,975840.3762,4901.057
2410,114.20466,22.647403,42,981,975840.3762,4901.057
2415,114.207009,22.647887,3,981,975840.3762,4901.057
2406,114.200326,22.640714,6,982,2691789.038,7113.0473
2407,114.202977,22.64332,6,982,2691789.038,7113.0473
2418,114.207985,22.646863,6,982,2691789.038,7113.0473
2408,114.204482,22.653983,16,987,1236892.148,4980.1256
2414,114.206376,22.657326,26,987,1236892.148,4980.1256
2417,114.207224,22.658614,3,987,1236892.148,4980.1256
2411,114.20524,22.706233,9,1043,4562149.5,8984.106
2412,114.205713,22.705945,3,1043,4562149.5,8984.106
2413,114.205736,22.705507,6,1043,4562149.5,8984.106
2416,114.207205,22.70959,20,1043,4562149.5,8984.106
2420,114.208544,22.711042,12,1043,4562149.5,8984.106
2421,114.208851,22.710536,18,1043,4562149.5,8984.106
2419,114.208073,22.648985,6,792,5066749.67,9724.6104
2423,114.212872,22.720053,8,989,3962482.638,8443.4017
2424,114.216302,22.71042,32,989,3962482.638,8443.4017
2427,114.216779,22.713865,6,989,3962482.638,8443.4017
2428,114.217442,22.718557,27,989,3962482.638,8443.4017
2435,114.220384,22.703845,10,989,3962482.638,8443.4017
2436,114.220433,22.70446,6,989,3962482.638,8443.4017
2439,114.221052,22.720163,3,989,3962482.638,8443.4017
2445,114.223935,22.720387,7,989,3962482.638,8443.4017
2464,114.230618,22.72115,21,989,3962482.638,8443.4017
2466,114.231064,22.721148,12,989,3962482.638,8443.4017
2425,114.216621,22.669431,8,790,5068093.869,11431.6289
2446,114.22421,22.669546,10,790,5068093.869,11431.6289
2449,114.225191,22.66961,5,790,5068093.869,11431.6289
2457,114.228562,22.676867,4,790,5068093.869,11431.6289
2458,114.228889,22.677294,13,790,5068093.869,11431.6289
2426,114.216643,22.750283,18,858,5503741.641,11348.3398
2434,114.21939,22.749667,38,858,5503741.641,11348.3398
2496,114.23706,22.743456,36,858,5503741.641,11348.3398
2508,114.238233,22.742955,24,858,5503741.641,11348.3398
2518,114.241301,22.747357,22,858,5503741.641,11348.3398
2429,114.217557,22.722642,3,855,5170043.493,12077.4483
2430,114.217557,22.722642,3,855,5170043.493,12077.4483
2431,114.217557,22.722642,2,855,5170043.493,12077.4483
2432,114.217557,22.722642,4,855,5170043.493,12077.4483
2433,114.217557,22.722642,3,855,5170043.493,12077.4483
2440,114.221192,22.723155,4,855,5170043.493,12077.4483
2441,114.221625,22.722822,6,855,5170043.493,12077.4483
2442,114.221625,22.722822,6,855,5170043.493,12077.4483
2444,114.22194,22.72642,24,855,5170043.493,12077.4483
2448,114.225042,22.722649,6,855,5170043.493,12077.4483
2450,114.225677,22.727691,6,855,5170043.493,12077.4483
2452,114.226411,22.722655,24,855,5170043.493,12077.4483
2460,114.229526,22.730965,12,855,5170043.493,12077.4483
2467,114.231814,22.723864,16,855,5170043.493,12077.4483
2468,114.231861,22.731066,11,855,5170043.493,12077.4483
2479,114.234052,22.734261,30,855,5170043.493,12077.4483
2497,114.237207,22.73181,8,855,5170043.493,12077.4483
2534,114.245705,22.734357,12,855,5170043.493,12077.4483
2535,114.245841,22.737778,6,855,5170043.493,12077.4483
2437,114.220821,22.700105,2,991,2042090.685,6723.8525
2438,114.220821,22.701179,3,991,2042090.685,6723.8525
2443,114.221837,22.701614,6,991,2042090.685,6723.8525
2447,114.224867,22.695413,8,991,2042090.685,6723.8525
2454,114.227573,22.692928,6,991,2042090.685,6723.8525
2455,114.227929,22.703162,12,996,3332901.035,8707.1443
2459,114.228895,22.701285,4,996,3332901.035,8707.1443
2462,114.229951,22.70288,6,996,3332901.035,8707.1443
2465,114.231005,22.700405,5,996,3332901.035,8707.1443
2475,114.233711,22.700939,12,996,3332901.035,8707.1443
2494,114.236816,22.704524,74,996,3332901.035,8707.1443
2495,114.237036,22.699834,3,996,3332901.035,8707.1443
2523,114.242872,22.709421,3,996,3332901.035,8707.1443
2456,114.228405,22.553083,9,1154,1234770.188,5454.4691
2461,114.229801,22.547564,3,1154,1234770.188,5454.4691
2469,114.231924,22.546579,10,1154,1234770.188,5454.4691
2463,114.230023,22.550654,12,1156,573553.4717,3200.5969
2482,114.234533,22.553258,2,1156,573553.4717,3200.5969
2484,114.234841,22.550737,6,1156,573553.4717,3200.5969
2487,114.23509,22.551414,6,1156,573553.4717,3200.5969
2503,114.237844,22.553528,4,1156,573553.4717,3200.5969
2504,114.237844,22.553528,4,1156,573553.4717,3200.5969
2470,114.232465,22.725356,14,1011,3421698.003,7673.3309
2471,114.233074,22.71966,6,1011,3421698.003,7673.3309
2472,114.233132,22.720287,12,1011,3421698.003,7673.3309
2473,114.233304,22.724483,4,1011,3421698.003,7673.3309
2474,114.23353,22.726848,14,1011,3421698.003,7673.3309
2476,114.233794,22.724369,2,1011,3421698.003,7673.3309
2478,114.234041,22.721936,15,1011,3421698.003,7673.3309
2480,114.234074,22.72649,3,1011,3421698.003,7673.3309
2481,114.23415,22.725342,2,1011,3421698.003,7673.3309
2483,114.234642,22.722061,5,1011,3421698.003,7673.3309
2485,114.234906,22.720903,3,1011,3421698.003,7673.3309
2486,114.234986,22.720152,3,1011,3421698.003,7673.3309
2488,114.235208,22.725587,2,1011,3421698.003,7673.3309
2489,114.235423,22.723835,12,1011,3421698.003,7673.3309
2490,114.236146,22.720042,6,1011,3421698.003,7673.3309
2491,114.23616,22.722749,1,1011,3421698.003,7673.3309
2492,114.236212,22.725119,6,1011,3421698.003,7673.3309
2493,114.236244,22.721362,1,1011,3421698.003,7673.3309
2498,114.237276,22.718709,36,1011,3421698.003,7673.3309
2499,114.237407,22.721434,7,1011,3421698.003,7673.3309
2500,114.237421,22.720276,6,1011,3421698.003,7673.3309
2501,114.237461,22.723968,7,1011,3421698.003,7673.3309
2502,114.237543,22.720036,6,1011,3421698.003,7673.3309
2507,114.238111,22.711257,2,1011,3421698.003,7673.3309
2509,114.239578,22.709621,12,1011,3421698.003,7673.3309
2510,114.239907,22.728913,22,1011,3421698.003,7673.3309
